"customer_name","total_sales","total_profit","profit_prcnt","region"
"Evan Henry",7,-11,-157.1428571428571400,"Central"
"Matt Hagelstein",7,-12,-171.4285714285714300,"Central"
"Ralph Ritter",7,3,42.85714285714285714300,"West"
"Tamara Chand",7,3,42.85714285714285714300,"West"
"Michael Chen",6,3,50.00000000000000000000,"East"
"Thomas Brumley",6,3,50.00000000000000000000,"South"
"Hallie Redmond",6,2,33.33333333333333333300,"East"
"Bobby Odegard",6,2,33.33333333333333333300,"East"
"Jonathan Howell",6,2,33.33333333333333333300,"East"
"Anthony Garverick",6,-4,-66.66666666666666666700,"East"
"Roger Barcio",6,-4,-66.66666666666666666700,"West"
"Ann Steele",6,2,33.33333333333333333300,"East"
"Dan Lawera",6,2,33.33333333333333333300,"Central"
"Michelle Ellison",5,2,40.00000000000000000000,"Central"
"Corey-Lock",5,2,40.00000000000000000000,"East"
"Maribeth Schnelling",5,2,40.00000000000000000000,"South"
"Lela Donovan",5,0,0E-20,"Central"
"Anthony Johnson",5,2,40.00000000000000000000,"East"
"Toby Gnade",5,2,40.00000000000000000000,"South"
"Henry MacAllister",5,2,40.00000000000000000000,"East"
"Heather Jas",5,2,40.00000000000000000000,"South"
"Neil Französisch",5,0,0E-20,"West"
"Arthur Wiediger",5,2,40.00000000000000000000,"East"
"Stuart Calhoun",4,2,50.00000000000000000000,"West"
"Pete Armstrong",4,-3,-75.00000000000000000000,"South"
"Jack Lebron",4,1,25.00000000000000000000,"West"
"Adrian Shami",4,2,50.00000000000000000000,"West"
"David Wiener",4,0,0E-20,"South"
"Phillina Ober",4,2,50.00000000000000000000,"West"
"Stefania Perrino",3,1,33.33333333333333333300,"South"
"Valerie Mitchum",3,1,33.33333333333333333300,"Central"
"Dorothy Dickinson",3,1,33.33333333333333333300,"East"
"Alyssa Tate",3,-3,-100.00000000000000000000,"South"
"Thais Sissman",3,-2,-66.66666666666666666700,"South"
"Laurel Beltran",3,-5,-166.6666666666666700,"Central"
"Robert Waldorf",3,-3,-100.00000000000000000000,"South"
"Nathan Gelder",3,0,0E-20,"East"
"Thais Sissman",2,-1,-50.00000000000000000000,"West"
"Cari Schnelling",2,-3,-150.0000000000000000,"Central"
"Pierre Wener",2,-1,-50.00000000000000000000,"South"
"Larry Blacks",2,-1,-50.00000000000000000000,"Central"
"Sara Luxemburg",2,1,50.00000000000000000000,"West"
"Charles McCrossin",2,0,0E-20,"Central"
"Dorris liebe",2,-4,-200.0000000000000000,"Central"
"Kelly Collister",2,-4,-200.0000000000000000,"Central"
"Michelle Huthwaite",2,-3,-150.0000000000000000,"Central"
"Toby Swindell",1,-2,-200.0000000000000000,"Central"
"Christopher Conant",1,-2,-200.0000000000000000,"Central"
"Kean Nguyen",1,-1,-100.00000000000000000000,"South"
"Roland Schwarz",1,-1,-100.00000000000000000000,"Central"
"Jas O'Carroll",1,-1,-100.00000000000000000000,"East"
